construction	candidate_id	source_file	turn_index_zero_based	participant	matched_surface_span	matched_pos	text	previous_text	next_text
AA07	aa07-53171e28fbb88c29ac92	FC-R002a_v2.cha	71	XXC	嘅幽默	u+an	噉都係嗰啲即係𠻺受咗嗰個美式嘅幽默又好,或者美式嘅文化接受得比較多啲.	荷李活西片喇.	噉譬如話你喺加拿大讀書.
AA07	aa07-a3acffd0192d79186a7d	FC-R002a_v2.cha	71	XXC	嘅文化	u+n	噉都係嗰啲即係𠻺受咗嗰個美式嘅幽默又好,或者美式嘅文化接受得比較多啲.	荷李活西片喇.	噉譬如話你喺加拿大讀書.
AA07	aa07-22f3ed7df3beee17685a	FC-R002a_v2.cha	77	XXC	嘅典故	u+n	尤其是有啲嘅典故啊,噉可能呢係我哋唔會知𡃉.	嗰啲即係啲所謂,誒,爆笑位係點樣樣來𡃉呢?	英國我唯一接觸得最多就係檯波同埋足球𡃉唧.
AA07	aa07-130b562f9d8dfaaf37c0	FC-R002a_v2.cha	87	XXC	嘅好處	u+n	"噉𠻺即係基本上我哋睇""MrBean""嘅好處就係基本上佢有九成係身體語言."	係嘞.	九成係身體語言喇.
AA07	aa07-17efb0fdc8566ae12a5e	FC-R002a_v2.cha	90	XXC	嘅身體	u+n	"""BennyHill""呢我哋其實係睇兩成佢嘅身體語言."	所以你就會笑得多啲.	同埋睇快鏡嗰段嘢呢.
AA07	aa07-3612484e6e4ea2a9f954	FC-R002a_v2.cha	119	XXC	嘅電影	u+n	噉亦都係又得到一啲民意投票係即係最喜歡嘅電影來𡃉.	即係𠻺歐洲嘅最佳影片啊,今年.	喀.
AA07	aa07-86065d8f2c7ca76223d8	FC-R002a_v2.cha	122	XXA	嘅電影	u+n	噉𠻺的確係一套好有創意嘅電影.	嗯嗯.	即係就噉以編劇-wise去睇呢,佢嘅創意真係好好啊.
AA07	aa07-e9f9fa67d54a17fb63d8	FC-R002a_v2.cha	123	XXA	嘅創意	u+n	即係就噉以編劇-wise去睇呢,佢嘅創意真係好好啊.	噉𠻺的確係一套好有創意嘅電影.	噉但係你話論喜劇呢,真係唔夠香港戲好笑𡃉喎我覺得.
AA07	aa07-ccca6872b568cd88bdac	FC-R002a_v2.cha	129	XXA	嘅戲	u+n	但係佢係一套好小品嘅戲.	同埋有啲場合可能慢𡃉𠻹啊.	拍出來好小品,但係佢背後嘅意識好強啊.
AA07	aa07-a1ceb90f0f8951fa797b	FC-R002a_v2.cha	130	XXA	嘅意識	u+n	拍出來好小品,但係佢背後嘅意識好強啊.	但係佢係一套好小品嘅戲.	即係大意識.
AA07	aa07-660eb582e88819ffd594	FC-R002a_v2.cha	141	XXA	嘅人	u+n	噉就講一班失業嘅人,一班失業嘅男人,幾個分別都面對自己嘅問題𡃉.	冇晒工業啊.	噉就要揾錢嚹.
AA07	aa07-58c7601a0ecacf91bfae	FC-R002a_v2.cha	141	XXA	嘅男人	u+n	噉就講一班失業嘅人,一班失業嘅男人,幾個分別都面對自己嘅問題𡃉.	冇晒工業啊.	噉就要揾錢嚹.
AA07	aa07-ded38f97ee0b94f4b0f9	FC-R002a_v2.cha	141	XXA	嘅問題	u+n	噉就講一班失業嘅人,一班失業嘅男人,幾個分別都面對自己嘅問題𡃉.	冇晒工業啊.	噉就要揾錢嚹.
AA07	aa07-e87833ae2094c2bbdbc0	FC-R002a_v2.cha	143	XXA	嘅錢	u+n	好簡單,佢揾嘅錢唔係好多,大家揾𡁵,talkingabout係揾𡁵係一萬幾千蚊港幣.	噉就要揾錢嚹.	但係佢係好需要哩筆錢喇.
AA07	aa07-c6004f97e3be56ee9b06	FC-R002a_v2.cha	160	XXB	嘅情況	u+n	噉但係噉嘅情況佢做乜嘢呢,啲人都同情佢𡃉.	個法官多數會判俾哩個妻子.	同埋最緊要係因為喺戲裏面佢亦都得到佢嘅仔喇,個仔𠻺幾歲大喇.
AA07	aa07-2a324ed0f118eecb9f46	FC-R002a_v2.cha	161	XXA	嘅仔	u+n	同埋最緊要係因為喺戲裏面佢亦都得到佢嘅仔喇,個仔𠻺幾歲大喇.	噉但係噉嘅情況佢做乜嘢呢,啲人都同情佢𡃉.	即係十歲,八歲度喇.
AA07	aa07-88341e25f2340c1ee4af	FC-R002a_v2.cha	165	XXA	嘅認同	u+vn	然後得到佢個仔嘅認同嘅.	但係慢慢覺得佢呢佢話即係佢𠻺覺得佢努力去做一件事啊.	噉一條噉嘅線喇.
AA07	aa07-34df36f796c6a0420cdf	FC-R002a_v2.cha	166	XXA	嘅線	u+n	噉一條噉嘅線喇.	然後得到佢個仔嘅認同嘅.	噉另外一個呢,就係一個佢哋哩班人以前嘅foreman啊.
AA07	aa07-21db43ea69fcda2ae7a9	FC-R002a_v2.cha	167	XXA	嘅foreman	u+xn	噉另外一個呢,就係一個佢哋哩班人以前嘅foreman啊.	噉一條噉嘅線喇.	即係一個上咗年紀嘅呢.
AA07	aa07-87b2c63003f323f768fb	FC-R002a_v2.cha	169	XXA	嘅管工	u+n	就係以前佢哋嘅管工來𡃉.	即係一個上咗年紀嘅呢.	係.
AA07	aa07-4e317760f1c1d8c433bd	FC-R002a_v2.cha	180	XXA	嘅身體	u+n	根本上對自己嘅身體𠻺又有個-有個恐懼𡃉.	噉另外一個就肥仔嘞.	係.
AA07	aa07-ebc22d050a9a218107ef	FC-R002a_v2.cha	221	XXA	嘅時候	u+n	即係你話譬如佢𠻺講到佢哋條線嘅時候呢,就係略係慢嘅.	噉就終於成為咗六壯士呢,就沿途套戲就講佢哋每個人條線係點啊.	"即係唔似港產片""""."
AA07	aa07-99111a5ac8f9f448dbd4	FC-R002a_v2.cha	225	XXC	嘅生活	u+vn	即係可能佢哋嘅生活就係噉樣樣啊.	有共鳴.	嗯嗯嗯.
AA07	aa07-cf658c5c8ae27244d2bd	FC-R002a_v2.cha	231	XXA	嘅心理	u+n	"""噉𠻺到最後尾大家各有各自己嘅心理障礙衝唔破啊."	"佢終於忽萌奇想就係""佢哋跳得,點解我哋唔跳得吖?"	係.
AA07	aa07-3918d8e6a5db878ae50a	FC-R002b_v2.cha	12	XXA	嘅拍法	u+n	"噉個導演嘅拍法亦都幾似嗰陣時睇過""猛龍過江""呀,咪成日李小龍喺度講腰馬合一𠸏."	由好-佢哋好九唔搭八噉跳呢,到後來一場都幾-幾專業嘅一場艷舞.	起腳應該噉樣𠸏.
AA07	aa07-025702442868c23204aa	FC-R002b_v2.cha	54	XXA	嘅雞販	u+n	噉我覺得呢就可以分別係呢,第一件事就係因為-因為禽流感呢,而冇嘢做嘅雞販.	係啊.	即係哩個雞販喇.
AA07	aa07-f82350abca43c2f2a962	FC-R002b_v2.cha	58	XXA	嘅豬肉	u+n	第二呢就係酒店,誒,唔係酒店,酒樓結業嘅豬肉佬.	係啊哩個.	即係斬叉燒.
AA07	aa07-b65640e37927f7d53883	FC-R002b_v2.cha	74	XXA	嘅積蓄	u+n	即係一生嘅積蓄呢,喺股票裏便輸晒嘅.	即係𠻺一個揾過錢,揸住好多金鏈啊.	八兩金.
AA07	aa07-899b123fab2abf3a8088	FC-R002b_v2.cha	79	XXA	嘅新移民	u+n	即係啱啱到港嘅新移民.	但係呢佢又重疊咗另外一位呢,我想加多位新移民𠻹.	即係佢係對香港𠻺充滿憧憬.
AA07	aa07-1e084998052d72afb8e2	FC-R002b_v2.cha	92	XXB	嘅意識	u+n	時代嘅意識啊.	因為佢,你話,誒,能夠喺奧斯卡即係攞最佳-,即係提名最佳影片,係因為佢帶出到嗰個背後個時代.	哩個係所謂即係嗰個時代氣息呢.
AA07	aa07-cdae5759ac730c184607	FC-R002b_v2.cha	94	XXC	嘅地方	u+n	另外一個我覺得有趣嘅地方呢就係話佢嗰個男性主導同埋女性主導啊.	哩個係所謂即係嗰個時代氣息呢.	即係𠻺喺嗰個社會嘅一個嘅轉移啊.
AA07	aa07-691eec64ac0d8fe47485	FC-R002b_v2.cha	95	XXC	嘅轉移	u+vn	即係𠻺喺嗰個社會嘅一個嘅轉移啊.	另外一個我覺得有趣嘅地方呢就係話佢嗰個男性主導同埋女性主導啊.	即係譬如話你頭先所講,嗱我就未睇哩套戲.
AA07	aa07-fd19945d55afa544bcdd	FC-R002b_v2.cha	98	XXC	嘅關係	u+n	譬如聽你所講呢就哩啲男士呢多多少少呢係因為女-佢哋嘅另一半啊,個太太嘅關係呢,譬如話一係就唔敢話俾佢聽自己失業喇,一係呢就要同個老婆爭個仔喇.	係.	一係呢就即係𠻺譬如話又有中年嘅婚姻危機.
AA07	aa07-cd9458f7290cde4e8df3	FC-R002b_v2.cha	99	XXC	嘅婚姻	u+n	一係呢就即係𠻺譬如話又有中年嘅婚姻危機.	譬如聽你所講呢就哩啲男士呢多多少少呢係因為女-佢哋嘅另一半啊,個太太嘅關係呢,譬如話一係就唔敢話俾佢聽自己失業喇,一係呢就要同個老婆爭個仔喇.	覺得個太太冇乜嘢理由愛我喇.
AA07	aa07-807b4a6e09247b34fae1	FC-R002b_v2.cha	101	XXC	嘅問題	u+n	係因為即係𠻺哩啲都係因為女性啊,嘅另一半而構成佢哋嘅問題.	覺得個太太冇乜嘢理由愛我喇.	然之後呢佢哋就即係𠻺陷於-陷於一個困境.
AA07	aa07-b82a75dbed98bf6e2214	FC-R002b_v2.cha	104	XXC	嘅時候	u+n	突破嘅時候呢,就係點樣去救贖返哩一個突破呢,就係因為要靠啲女性入場呢,重要係嗰批唔係靚女喎.	陷於一個困境之下呢就要突破.	就係啲師奶輩呢.
AA07	aa07-1d4fa393932fab57629e	FC-R002b_v2.cha	114	XXC	嘅地位	u+n	好有趣嘅即係𠻺話男性同埋女性即係喺哩個社會嘅,誒,分割面裏邊呢,即係嗰個兩性關係嘅地位嘅逆轉.	喀.	以及呢就係話嗰個到底係邊個話事,邊個去到尾係即係掌管咗好多嘢噉樣.
AA07	aa07-065f7266b1363aeec466	FC-R002b_v2.cha	114	XXC	嘅逆轉	u+vn	好有趣嘅即係𠻺話男性同埋女性即係喺哩個社會嘅,誒,分割面裏邊呢,即係嗰個兩性關係嘅地位嘅逆轉.	喀.	以及呢就係話嗰個到底係邊個話事,邊個去到尾係即係掌管咗好多嘢噉樣.
AA07	aa07-d9b0674ce0fb5dd09d85	FC-R002b_v2.cha	133	XXA	嘅嘢	u+n	"""即係噉樣無端端會得到啲噉嘅嘢呢,係幾有趣𡃉."	"""""喂好嘢喎,嘩你hero啊."	成個過程幾好玩𡃉.
AA07	aa07-846ee11c0a27cddd0801	FC-R002b_v2.cha	157	XXB	嘅事	u+n	即係開心𠸏哩件噉嘅事係.	唔好話,你有一日你張達明去跳,我都去,我都睇.	心理過程,係唔係啊?
AA07	aa07-04cce3c373254b6f5dc0	FC-R002b_v2.cha	173	XXA	嘅資源	u+n	噉你能夠得到嘅資源都唔大𡃉.	供會啊嗰啲一定要做.	噉如果拍套噉嘅戲出來呢,即係大家,尤其我哋做創作嘅,更加應該效法下,睇下有乜嘢計.
AA07	aa07-ef01af27d62b0ca2effa	FC-R002b_v2.cha	174	XXA	嘅戲	u+n	噉如果拍套噉嘅戲出來呢,即係大家,尤其我哋做創作嘅,更加應該效法下,睇下有乜嘢計.	噉你能夠得到嘅資源都唔大𡃉.	諗新計仔囖.
AA07	aa07-58f40aaddc865d1ec6dc	FC-R002b_v2.cha	192	XXA	嘅主題	u+n	噉但係同埋成套戲呢,儘管係一個喜劇或者荒謬嘅主題.	好似我哋班嘢啲性格吖嗎.	但係淡-即係滲着淡淡嘅無奈啊.
AA07	aa07-1850d7a8b3241f590e3a	FC-R002b_v2.cha	194	XXA	嘅時候	u+n	因為喺一個社會裏邊,經濟真係低迷嘅時候,揾唔到嘢,真係係揾唔到嘢做,噉點呢?	但係淡-即係滲着淡淡嘅無奈啊.	唔係唔揾喎佢哋.
AA07	aa07-03b257e43b2530d92403	FC-R002b_v2.cha	207	XXA	嘅地方	u+n	但係幾十歲呢,即係攞命嘅地方.	即係講返件心理過程出來,係唔係啊?	係有一種笑得來係一種無奈喺度.
AA07	aa07-65f7c5e3a88563d51abf	FC-R002b_v2.cha	209	XXA	嘅時候	u+n	即係當你一個人,真係有一頭家,而真係揾唔到工嘅時候,噉點算呢?	係有一種笑得來係一種無奈喺度.	要將自己哩個即係所謂你話佢係尊嚴又好,將哩一種尊嚴呢,即係來到販賣嘅時候呢,有陣時都真係幾悲𠸏.
AA07	aa07-f747a726f95b079c876e	FC-R002b_v2.cha	210	XXC	嘅時候	u+n	要將自己哩個即係所謂你話佢係尊嚴又好,將哩一種尊嚴呢,即係來到販賣嘅時候呢,有陣時都真係幾悲𠸏.	即係當你一個人,真係有一頭家,而真係揾唔到工嘅時候,噉點算呢?	幾悲𡃉.
AA07	aa07-f87b2804f1ab2ccfe9c6	FC-R002b_v2.cha	212	XXB	嘅包袱	u+n	但係好多時呢我覺得即係嗰個尊嚴係我嘅包袱囖.	幾悲𡃉.	如果我-對哩套戲好嘅好處就係,吖,佢竟然放得低呢.
AA07	aa07-69b3b7db01138d1d3e36	FC-R002b_v2.cha	213	XXB	嘅好處	u+n	如果我-對哩套戲好嘅好處就係,吖,佢竟然放得低呢.	但係好多時呢我覺得即係嗰個尊嚴係我嘅包袱囖.	好似即係另一個重生噉樣啊.
AA07	aa07-ea333026fe16f19b5175	FC-R002b_v2.cha	215	XXB	嘅睇法	u+n	即係如果你識諗,放低啲嘢,放低包袱,或者放低老婆對你嘅睇法喇.	好似即係另一個重生噉樣啊.	即係個老公就,硬係呃住老婆.
AA07	aa07-902046e74ffbdd521998	FC-R002b_v2.cha	222	XXB	嘅出路	u+n	而家打開咗,反而有個新嘅出路.	佢係都唔肯做,所以就即係困-有困局嚹.	嗯.
AA07	aa07-4660efd21839ce89b858	FC-R002b_v2.cha	224	XXA	嘅觀眾	u+n	"另外譬如佢以前鍾意""五個相撲的少年""啊,或者""談談情跳跳舞""哩類戲嘅觀眾呢,會更加好鍾意哩種戲."	嗯.	因為佢係啲淡啲而人性,同埋生活嘅笑料嘅戲來𡃉.
AA07	aa07-f0a2976c2d19412640c7	FC-R002b_v2.cha	225	XXA	嘅笑料	u+n	因為佢係啲淡啲而人性,同埋生活嘅笑料嘅戲來𡃉.	"另外譬如佢以前鍾意""五個相撲的少年""啊,或者""談談情跳跳舞""哩類戲嘅觀眾呢,會更加好鍾意哩種戲."	噉另外睇完之後都對我有振奮.
AA07	aa07-63676bf6cd794049860f	FC-R002b_v2.cha	225	XXA	嘅戲	u+n	因為佢係啲淡啲而人性,同埋生活嘅笑料嘅戲來𡃉.	"另外譬如佢以前鍾意""五個相撲的少年""啊,或者""談談情跳跳舞""哩類戲嘅觀眾呢,會更加好鍾意哩種戲."	噉另外睇完之後都對我有振奮.
AA07	aa07-48720e43aa0d0ef781fe	FC-R002b_v2.cha	227	XXA	嘅資源	u+n	"因為你話下下""鐵達尼""咁收得呢,我𠻺真係唔識拍,亦都冇噉嘅資源拍."	噉另外睇完之後都對我有振奮.	"但係""FullMonty""哩啲呢,真係純粹用腦,用idea去諗嘅戲,揾啱演員去做呢,就有噉嘅成績呢."
AA07	aa07-c52cd5905af29cd6b6f1	FC-R002b_v2.cha	228	XXA	嘅戲	u+n	"但係""FullMonty""哩啲呢,真係純粹用腦,用idea去諗嘅戲,揾啱演員去做呢,就有噉嘅成績呢."	"因為你話下下""鐵達尼""咁收得呢,我𠻺真係唔識拍,亦都冇噉嘅資源拍."	即係無論票房上同埋哩個話,誒-誒,獎項方面啊,或者提名呢,都得到咁多嘢,口碑咁多嘢呢,噉𠻺對我來講都有振奮.
AA07	aa07-14cebb1b83dd7a246a9c	FC-R002b_v2.cha	228	XXA	嘅成績	u+n	"但係""FullMonty""哩啲呢,真係純粹用腦,用idea去諗嘅戲,揾啱演員去做呢,就有噉嘅成績呢."	"因為你話下下""鐵達尼""咁收得呢,我𠻺真係唔識拍,亦都冇噉嘅資源拍."	即係無論票房上同埋哩個話,誒-誒,獎項方面啊,或者提名呢,都得到咁多嘢,口碑咁多嘢呢,噉𠻺對我來講都有振奮.
AA07	aa07-2bec2e1959be0f75f798	FC-R003_v2.cha	6	XXA	嘅形	u+n	幾百人喺度坐喺度,同埋佢哋嘅形都係啱𡃉.	有幾百人喺度啊.	係?
AA07	aa07-d99e766c7ed1d65b862e	FC-R003_v2.cha	35	XXB	嘅時候	u+n	即係以往禽流感嘅時候淨係掛住啲雞販.	噉𠻺真係忽略咗喎.	甚至我見到啲運雞嘅工人啊.
AA07	aa07-2036362d22fb3c3b1f93	FC-R003_v2.cha	36	XXB	嘅工人	u+n	甚至我見到啲運雞嘅工人啊.	即係以往禽流感嘅時候淨係掛住啲雞販.	嗯.
AA07	aa07-c0a5653cb0cb61dfb5da	FC-R003_v2.cha	82	XXA	嘅情況	u+n	噉我真係驚,佢哋真係失業嘅情況好嚴重啊將會係.	就舉住,冇雀企喺度.	噉而家呼籲𡁵就係可唔可以簡化個手續呢?
AA07	aa07-a3f7e59a3d91b5c8439b	FC-R003_v2.cha	84	XXA	嘅檢驗	u+vn	即係唔使需要去到文錦渡,因為經過咁多重嘅檢驗噉樣.	噉而家呼籲𡁵就係可唔可以簡化個手續呢?	同埋即係運過啲簡單啲嘅-嘅手續,佢就可以運啲雀返來賣噉樣.
AA07	aa07-fbe46ddc2a9b7c1d2ffc	FC-R003_v2.cha	85	XXA	嘅手續	u+n	同埋即係運過啲簡單啲嘅-嘅手續,佢就可以運啲雀返來賣噉樣.	即係唔使需要去到文錦渡,因為經過咁多重嘅檢驗噉樣.	但係哩個非常時期呢,我諗𠻺好難話叫佢放鬆𡃉.
AA07	aa07-a21a25fdace386a7bb60	FC-R003_v2.cha	89	XXB	嘅雀仔街	u+ns	噉同埋雀仔街,新嘅雀仔街真係未去過.	檢都要檢𡃉嚹始終都要.	但係嗰度唔知佢哋而家係點樣𡃉.
AA07	aa07-e50428e4e6045466c351	FC-R003_v2.cha	103	XXC	嘅雀仔街	u+ns	噉我覺得呢,其實就係話,如果你話喺以前舊嘅雀仔街呢,誒,會唔會因為佢嗰個環境設施其實同就係話即係禽流感,即係雞隻嘅起源.	係.	有冇關係啊?
AA07	aa07-7d2aa3e4db3b6351f565	FC-R003_v2.cha	103	XXC	嘅起源	u+n	噉我覺得呢,其實就係話,如果你話喺以前舊嘅雀仔街呢,誒,會唔會因為佢嗰個環境設施其實同就係話即係禽流感,即係雞隻嘅起源.	係.	有冇關係啊?
AA07	aa07-92b1223fa693264c784e	FC-R003_v2.cha	107	XXC	嘅渠道	u+n	噉搞到啲即係糞,即係雀糞啊,雞糞啊,噉樣呢,就會成為哩個傳播嘅渠道.	嗯.	係.
AA07	aa07-0e4b07abef547aac8f88	FC-R003_v2.cha	113	XXC	嘅年資	u+n	嘅年資啊,或者係年份喇吓,噉𠻺變咗係,誒,應該係清潔上邊啊,或者係衛生方面都應該比較容易控制啲.	企理先喇.	係.
AA07	aa07-6be5d1a424997d0da37f	FC-R003_v2.cha	116	XXC	嘅生機	u+n	可能即諗住有返一-一線嘅生機囖.	係.	咪玩開雀嗰啲慘吖嗎.
AA07	aa07-508643441a2105fa79b6	FC-R004_v2.cha	42	XXA	嘅壓力	u+n	就係即係借助輿論嘅壓力𡃉.	噉𠻺另一招呢,都係都幾work𡃉.	譬如佢行,即係遊街啊噉樣呢,噉啲報紙梗賣𠺢嗎.
AA07	aa07-9718922dc9401050e405	FC-R004_v2.cha	54	XXC	嘅洋服	u+n	噉𠻺即係譬如話開間噉嘅洋服舖專幫西人做西裝嘅,噉𠻺真係企咗喺度.	再淡喇,吓.	唔知做乜嘢.
AA07	aa07-bafac0a171685131f4c9	FC-R004_v2.cha	66	XXC	嘅情況	u+n	哩個噉嘅情況咪等於即係嗰間執咗笠嘅酒樓噉樣樣囖.	咪即係.	咪係囖,係囖.
AA07	aa07-9565ef0cc77af083c8d0	FC-R004_v2.cha	66	XXC	嘅酒樓	u+n	哩個噉嘅情況咪等於即係嗰間執咗笠嘅酒樓噉樣樣囖.	咪即係.	咪係囖,係囖.
AA07	aa07-0319c8430cb3c5f8fa4b	FC-R004_v2.cha	72	XXA	嘅時候	u+n	噉另外有啲呢,就即係已經開-即係預計到來有人封舖嘅時候呢,佢連貨都唔要啊.	閂埋佢噉樣.	棄舖潛逃啊.
AA07	aa07-180db14466ebb0a7122c	FC-R004_v2.cha	108	XXB	嘅事	u+n	之後佢話個-個老闆就係因為股票嘅事呢就走咗嘞.	即係我哋幾個人,即係見到幾個人都係拿住自己份人工搬來搬去啊.	已經唔見咗人嘞.
AA07	aa07-feca335398579828eafb	FC-R004_v2.cha	110	XXB	嘅貨	u+n	剩低嘅就係一一-一間舖頭嘅貨.	已經唔見咗人嘞.	得𡃉咩其實?
AA07	aa07-0a07b0062945dba15305	FC-R004_v2.cha	117	XXB	嘅貨	u+n	噉而家就得返一個舖頭嘅貨喺度.	"佢話""總之呢,個老闆走咗之後呢,一個禮拜後呢,間舖頭就冇𡃉嘞."	我哋賣得幾多得幾多.
AA07	aa07-9e006d3975d2a36eb691	FC-R004_v2.cha	129	XXA	嘅內容	u+n	據佢哋講呢就話呢,收到信呢,就大同小異嘅內容喇,同埋標點符號都一樣𡃉,基本上.	有啲細啲呢,即係不停噉收信啊.	即影印信來𡃉.
AA07	aa07-bc63b1f46e1fd4ae26c0	FC-R004_v2.cha	134	XXA	嘅租戶	u+n	噉我哋而家就對哩啲嘅租戶即係要求減價呢,即係都有啲,誒,方法對付囖.	喀.	噉一個呢,就係譬如即係鐵腕手法,就截電啊.
AA07	aa07-83781782e217a18360ee	FC-R004_v2.cha	194	XXC	嘅形式	u+n	又或者真係一個呢業主同埋哩個租戶呢,合作嘅一個新嘅形式啊.	唔係.	就係話呢,即係將嗰個租金呢就入咗去個譬如股份來𡃉.
AA07	aa07-74e99cb73853bdda2e79	FC-R004_v2.cha	201	XXC	嘅情	u+Ng	原本呢,譬如你計開啊我舊年噉樣嘅情-,誒,同樣嘅時間噉樣先算喇.	佢就佔咗個生意額嘅幾多成嘞,即係噉樣樣.	噉呢,就當中呢,哦,原來呢,我做過生意裏邊呢,有兩成呢,係交咗租嘅.
AA07	aa07-2cc583c5da1316f2f150	FC-R004_v2.cha	201	XXC	嘅時間	u+n	原本呢,譬如你計開啊我舊年噉樣嘅情-,誒,同樣嘅時間噉樣先算喇.	佢就佔咗個生意額嘅幾多成嘞,即係噉樣樣.	噉呢,就當中呢,哦,原來呢,我做過生意裏邊呢,有兩成呢,係交咗租嘅.
AA07	aa07-ce90f450812e79d0b2a6	FC-R004_v2.cha	212	XXC	嘅舖頭	u+n	開一間新嘅舖頭,係囖.	邊敢搞啊?	即係你話即係譬如話係零售業噉先.
AA07	aa07-a3aa9c557b3d0e0256ed	FC-R005_v2.cha	2	XXA	嘅報告	u+vn	"誒-誒,或者係研究嘅報告之外呢,亦都係呢""無字頭八九十""呢最後一次呢同大家講哩啲嚹."	係啊.	唉.
AA07	aa07-2d26fd626464a925de5d	FC-R005_v2.cha	29	XXC	嘅支持	u+vn	同埋超人一直嘅支持喇.	多謝倪震喇.	懷念超人喇.
AA07	aa07-9cfedde52fedbe3a95c2	FC-R005_v2.cha	56	XXC	嘅武功	u+n	嘉樂仔即刻咁強嘅武功,佢都要lyut6一lyut6,褪一褪後.	"""擘大隻眼,伸到佢面呢."	真係褪褪呀?
AA07	aa07-0869e80d2e7639076a5d	FC-R005_v2.cha	73	XXB	嘅事	u+n	而且肝炎都唔係一件好得人驚嘅事.	病向淺中醫吖嗎.	係.
AA07	aa07-57d58e23115ccc679d43	FC-R005_v2.cha	91	XXA	嘅聽眾	u+n	亦都要更加多謝即係廣大嘅聽眾一直以來嘅支持喇.	係.	收音機旁邊嘅你啊.
AA07	aa07-8aa946b84d2d886ac83d	FC-R005_v2.cha	91	XXA	嘅支持	u+vn	亦都要更加多謝即係廣大嘅聽眾一直以來嘅支持喇.	係.	收音機旁邊嘅你啊.
AA07	aa07-5b79a4f81032ddf19115	FC-R005_v2.cha	103	XXB	嘅科	u+n	人生-人生自從返學之後呢,未試過即係喺加拿大讀書都冇咁,即係咁早嘅科我係唔會take𡃉.	五點幾起身啊.	而且一定係冇attendance.
AA07	aa07-2eb638c41aa4739616be	FC-R005_v2.cha	113	XXC	嘅感覺	u+n	我每日行出門口都有少少荊軻刺秦王嘅感覺𡃉.	真係人間慘劇啊我話你聽.	噉乜嘢意思啊大佬?
AA07	aa07-65f0d950b8e3ca6db39d	FC-R005_v2.cha	137	XXB	嘅聽眾	u+n	又可以同啲再早起身少少嘅聽眾傾,即係傾偈𠸏.	不過好𠸏.	係.
